contributors,watchers,forks,stars,size,open_issues,pull_requests,releases,commits,events,average_time_close_pull_requests_first_100,average_time_close_pull_requests_last_100,average_time_close_issues_first_100,average_time_close_issues_last_100,frequency_commits_first_100,frequency_commits_last_100,frequency_events_last_100,creation_date
22,49,1196,2252,134465,156,8,2,306,88,44517540.63,44517540.63,22076618.44,9357436.36,124772.2,1021113.17,90621.34091,1490918400.0
74,19,123,2146,10160,70,9,13,1575,220,44472977.78,44472977.78,124255836.5,124255836.5,62114.82,362422.87,32170.02,1519948800.0
68,78,127,1417,27112,54,5,10,5186,15,44448466.0,44448466.0,81791701.76,81791701.76,43994.44,1323585.35,505355.0,1295827200.0
10,46,307,1415,24970,20,3,8,126,24,44288771.33,44288771.33,24536454.05,24536454.05,706977.26,1518030.24,303516.0,1506988800.0
42,53,161,1448,24766,222,7,35,2433,295,44052431.0,44052431.0,24546066.38,4823948.53,96131.03,52902.08,12189.15,1402358400.0
8,141,211,1036,32051,15,3,12,75,29,44026187.0,44026187.0,9788743.933,9788743.933,915466.3867,915466.3867,222197.3448,1574380800.0
9,25,40,305,168955,111,2,31,5582,47,43850047.5,43850047.5,7502034.94,854493.67,266943.94,179433.19,129584.3404,1369353600.0
108,36,145,700,380717,494,15,30,23350,274,43760562.0,43760562.0,14541584.99,2214424.42,653180.42,20292.17,20785.07,1353110400.0
5,19,12,202,103097,27,2,9,528,2,43717639.5,43717639.5,23805522.7,23805522.7,37892.38,984434.45,31218.5,1369180800.0
11,12,175,478,119107,24,1,16,362,68,43685607.0,43685607.0,53756512.46,53756512.46,42363.53,843021.74,110614.75,1546214400.0
88,36,146,838,48369,27,39,16,6743,239,43619381.51,43619381.51,105830356.7,105830356.7,55271.89,163245.41,31517.45,1482796800.0
29,86,150,1409,37151,118,5,11,1349,31,43569691.4,43569691.4,8979052.54,9415744.42,109923.33,469073.72,242365.2258,1428451200.0
129,151,862,3172,15057,264,89,32,1942,240,43467264.83,43467264.83,24678352.05,4082395.03,77747.38,247930.58,12632.73,1491436800.0
58,77,181,1179,33445,162,5,13,1138,49,43189493.6,43189493.6,16837842.95,9152145.46,35264.01,1165169.82,154417.0612,1449273600.0
26,67,235,1220,20585,27,5,6,1445,62,43023225.6,43023225.6,95624208.07,95624208.07,10471.45,120062.85,126618.9355,1437264000.0
19,102,282,1387,192483,192,18,99,811,69,43009513.61,43009513.61,15440925.99,14489572.16,194050.57,1971812.99,114181.9565,1383696000.0
69,229,822,4983,31811,56,6,12,3347,74,42762157.17,42762157.17,24327097.73,24327097.73,15881.37,814148.89,90169.63514,1530057600.0
45,100,571,9450,19436,51,6,31,858,288,42669329.83,42669329.83,27993599.67,27993599.67,205082.83,273040.71,12779.21,1574812800.0
278,47,238,1125,799279,114,16,17,14432,294,42577781.19,42577781.19,19502838.34,5231474.79,44283.78,42161.4,25778.04,1567296000.0
6,49,388,4924,48928,481,4,25,2811,294,42562461.75,42562461.75,16137532.43,6034044.6,248705.87,23359.55,23199.84,1502236800.0
46,131,672,21746,10809,620,10,32,4073,275,42457949.0,42457949.0,10457424.24,1228906.08,323899.35,92184.18,7620.34,1484697600.0
124,36,152,747,131526,141,8,78,14566,236,42361443.38,42361443.38,22392762.91,1779085.4,125371.73,113201.28,27191.89,1439856000.0
24,145,625,1447,282004,15,4,3,580,30,42297254.0,42297254.0,60862389.53,60862389.53,182205.09,1378414.27,228308.7667,1433894400.0
25,72,191,2290,536064,22,1,14,5672,300,42012616.0,42012616.0,38938851.05,38938851.05,23467.89,10455.64,4428.17,1466208000.0
385,258,1014,12868,32109,202,36,219,13049,285,41994856.56,41994856.56,5830872.64,7214349.51,93009.56,54649.16,14079.51,1354147200.0
60,151,473,2357,256203,135,21,10,5010,142,41601832.1,41601832.1,8313180.51,7553850.11,116834.0,927851.21,53829.92,1376611200.0
19,37,131,761,34928,41,4,15,772,47,41483632.5,41483632.5,39252540.02,39252540.02,352452.12,1113316.66,152600.6596,1441843200.0
52,56,184,1941,43360,129,17,19,8208,16,41420498.12,41420498.12,4619706.52,2125425.04,27809.98,99473.38,474429.125,1537747200.0
17,58,65,1131,10985,14,1,7,503,65,41320726.0,41320726.0,82878262.93,82878262.93,183126.18,739685.53,119665.8615,1520035200.0
52,79,427,1519,15706,186,21,6,1716,68,41182846.76,41182846.76,3825580.25,14253562.31,443828.62,603949.69,116992.0294,1399334400.0
93,94,360,1910,223174,139,27,28,1603,299,41162361.81,41162361.81,12023256.55,5645289.32,102878.78,92707.09,11730.56,1499212800.0
5,78,199,3061,163340,90,10,20,939,3,41112016.2,41112016.2,2874438.533,2874438.533,21290.72,1068521.01,780536.6667,1476057600.0
91,97,312,1990,128559,201,43,25,5853,241,40988021.42,40988021.42,25017995.55,2993939.21,17268.06,201918.21,19983.19,1441065600.0
63,266,3263,16794,25558,44,6,49,3085,283,40879625.67,40879625.67,43037750.86,43037750.86,64527.54,1004648.97,32430.39,1560556800.0
66,287,1510,4020,15029,519,8,5,3598,107,40842639.75,40842639.75,16487530.87,10018949.73,47866.17,1576010.37,71058.06,1351468800.0
93,50,421,1357,251713,55,5,20,2387,297,40748505.6,40748505.6,47331956.25,47331956.25,307558.82,227286.47,16489.2,1460419200.0
23,16,89,494,321586,31,8,1,5089,221,40278122.5,40278122.5,17407539.26,17407539.26,67430.77,93693.59,50199.62,1535587200.0
21,59,390,1187,80915,54,2,3,200,24,40184071.5,40184071.5,5917282.667,5917282.667,669649.1,2256330.36,327087.6667,1363219200.0
27,132,94,461,27892,145,10,8,2268,24,40168455.7,40168455.7,7263392.82,10577097.97,56319.29,1428398.08,165376.875,1489708800.0
1074,44,90,410,128141,60,3,8,17944,28,40005419.33,40005419.33,12988588.53,12988588.53,36883.24,48227.54,250759.6071,1385424000.0
28,52,150,613,41600,35,7,26,5203,8,39893838.14,39893838.14,12150841.97,12150841.97,40741.39,242082.72,635391.875,1400025600.0
8,65,195,491,383307,147,2,2,99,7,39888384.5,39888384.5,3966432.9,3966432.9,615806.1212,615806.1212,799935.7143,1508889600.0
50,101,221,2632,31435,407,6,133,5482,243,39539377.17,39539377.17,4515026.82,6486037.04,64947.85,216798.74,5978.32,1426377600.0
16,36,61,598,14423,209,45,1,1566,54,39368151.96,39368151.96,9260769.54,7822608.34,102993.56,419392.67,146677.9444,1483920000.0
10,37,55,267,15811,23,4,6,1767,7,39231943.25,39231943.25,4698351.826,4698351.826,763630.72,2502135.89,602816.2857,1290384000.0
36,44,89,1206,26676,93,5,25,2906,285,39214296.4,39214296.4,23164680.05,23164680.05,45201.52,115956.28,6324.28,1547164800.0
59,30,142,952,125215,33,15,3,3185,136,39143735.33,39143735.33,67342867.39,67342867.39,109870.11,544316.54,77069.72,1525305600.0
17,61,166,644,10419,44,12,10,1018,24,39048996.83,39048996.83,54720171.91,54720171.91,136085.48,802744.02,314609.625,1397520000.0
46,92,283,1672,148189,566,25,247,15252,288,38859250.0,38859250.0,43315185.23,2812495.03,41957.6,48675.31,36084.69,1455062400.0
34,36,87,730,1257687,129,9,1,6694,282,38828252.33,38828252.33,22842126.62,2287918.92,402354.37,38063.94,27645.37,1480809600.0
10,158,224,1116,422632,38,12,1,122,25,38769677.17,38769677.17,13486535.13,13486535.13,354142.5,527579.78,269761.88,1426291200.0
30,53,90,189,1283425,60,4,13,1907,8,38721369.5,38721369.5,76803358.88,76803358.88,510596.95,381929.71,561767.5,1370822400.0
65,62,146,1331,10485,66,9,44,1060,52,38630703.44,38630703.44,37328950.82,37328950.82,67640.23,672380.55,140998.9038,1445472000.0
23,26,87,470,45935,21,4,3,389,68,38568880.0,38568880.0,50937128.1,50937128.1,745727.21,1323657.75,104275.2647,1383264000.0
14,36,106,594,32822,18,2,4,222,2,38491824.0,38491824.0,10649096.33,10649096.33,239293.04,802331.82,184901.5,1514160000.0
119,63,325,2994,19802,29,9,13,2521,278,38461579.56,38461579.56,62405928.55,62405928.55,434967.53,128801.52,25433.7,1529020800.0
126,98,628,2626,39728,222,8,7,1937,40,38331324.38,38331324.38,3635618.28,8299249.98,71119.31,1996170.87,184539.225,1357689600.0
35,23,57,503,10472,115,5,17,2486,72,37813800.4,37813800.4,13905171.57,8196161.78,321417.77,179171.02,82025.81944,1426377600.0
74,13,181,572,15303,58,5,19,1397,63,37801991.0,37801991.0,13182979.6,13182979.6,86642.42,958419.43,122291.6825,1538006400.0
23,127,277,1833,73105,69,5,11,1009,10,37698590.0,37698590.0,53535255.59,53535255.59,22527.94,479444.15,427748.1,1364342400.0
73,55,906,1445,16350,66,13,16,1045,115,37557497.62,37557497.62,28675083.36,28675083.36,71326.23,1546266.57,68838.81,1396224000.0
106,80,100,1779,20439,60,7,12,5300,17,37520709.86,37520709.86,11576621.95,11576621.95,33865.49,192490.89,338052.4706,1390780800.0
300,334,3393,15702,61269,344,90,61,5375,285,37477422.41,37477422.41,21905228.32,471488.76,419988.86,20059.71,2268.29,1482192000.0
10,30,37,503,136652,106,3,34,12000,221,37425846.67,37425846.67,15656513.76,4791056.62,10044.48,49170.43,57520.71,1501891200.0
32,71,224,959,13833,131,7,137,902,243,37308562.0,37308562.0,5301152.44,6725882.17,47158.33,1652042.98,42533.65,1485475200.0
66,221,979,6596,225519,121,22,26,631,146,37230355.0,37230355.0,22362015.02,6865659.03,196454.92,1222278.01,55355.77,1480896000.0
45,75,549,2161,10594,64,13,25,1256,178,37173875.0,37173875.0,24318938.7,24318938.7,359459.93,80630.6,43993.06,1551657600.0
103,87,440,2464,164470,306,49,30,4885,269,37068609.31,37068609.31,118054643.3,2332044.84,25803.13,995638.1,30882.79,1444608000.0
22,18,53,320,12336,22,5,59,4289,27,37047317.4,37047317.4,59830746.5,59830746.5,1535020.04,290292.71,284182.4815,1365379200.0
120,64,184,1596,102575,232,6,10,6589,263,36804795.83,36804795.83,18921191.65,1264017.05,10237.29,57926.91,15376.67,1524787200.0
29,140,352,5008,54427,22,5,3,968,9,36804765.6,36804765.6,28886245.27,28886245.27,48652.05,1849545.43,836418.2222,1468368000.0
10,42,124,1352,268598,131,3,28,1946,136,36723503.67,36723503.67,21813301.34,4906207.18,26817.41,842481.4,58289.18,1493510400.0
44,120,586,8234,1321351,24,8,105,699,284,36613998.88,36613998.88,39369304.29,39369304.29,170178.92,170766.14,31067.13,1532649600.0
46,96,411,1119,17379,76,55,4,1177,53,36430145.47,36430145.47,18229676.54,18229676.54,46764.75,1080023.48,145825.7736,1388880000.0
110,42,291,715,53604,281,17,45,1690,216,36426476.18,36426476.18,8703396.25,5030057.14,255919.25,410558.57,33177.61,1541721600.0
33,26,98,233,63835,39,15,42,2217,13,36359828.6,36359828.6,45013696.79,45013696.79,533196.6,272316.92,484534.6154,1376352000.0
17,17,85,1005,385553,34,2,28,401,142,36300493.5,36300493.5,34311468.59,34311468.59,603182.3,631397.0,41417.22,1552348800.0
33,31,176,607,10059,77,19,9,5272,249,36193314.89,36193314.89,11672699.01,11672699.01,13731.63,428297.37,35942.39,1506643200.0
52,61,126,847,610180,23,9,8,15323,300,36141740.78,36141740.78,14364897.0,14364897.0,74979.92,26015.78,22595.72,1444003200.0
73,163,396,3078,63094,90,8,6,957,49,36140621.75,36140621.75,10744261.27,10744261.27,331427.02,1611910.76,153926.8571,1378252800.0
50,41,120,663,17619,126,12,30,1679,9,36037365.42,36037365.42,10019095.58,14817020.25,48195.9,718406.24,797461.5556,1410739200.0
27,19,95,442,139681,28,2,9,3109,49,35988373.0,35988373.0,20654686.36,20654686.36,12906.14,1097902.88,157389.7347,1474588800.0
40,121,327,2740,10116,79,3,7,3337,63,35721390.67,35721390.67,65583705.59,65583705.59,384311.51,592503.78,115655.3651,1427587200.0
66,80,707,1149,13763,63,31,63,496,285,35657667.1,35657667.1,156097924.2,156097924.2,176915.54,176293.08,13315.09,1473984000.0
77,84,461,2333,12497,209,23,6,793,67,35618551.09,35618551.09,2673939.65,12267123.41,8049.77,1526397.84,118591.1642,1461801600.0
66,123,278,1847,70569,247,17,34,10395,149,35575184.06,35575184.06,10730423.05,6061496.46,142638.8,79567.56,50121.34,1370304000.0
290,145,649,10041,99179,107,57,23,5501,265,35551853.65,35551853.65,25055899.94,2493985.7,14068.0,81504.13,20553.59,1540166400.0
37,184,437,1892,16411,153,19,22,2252,7,35502802.79,35502802.79,3876264.91,3869799.47,307498.71,640281.79,979213.0,1395792000.0
59,34,90,847,13481,5,1,1,1771,40,35246732.0,35246732.0,29373244.6,29373244.6,19899.83,1500713.01,186094.075,1489017600.0
27,42,126,893,14246,27,5,15,3988,71,35216563.8,35216563.8,23521561.44,23521561.44,811088.31,367363.86,106946.2676,1450310400.0
43,58,269,2756,224997,91,28,18,793,122,35164420.11,35164420.11,15343094.68,15343094.68,9465.58,514885.67,72186.07,1556582400.0
14,63,354,441,37726,113,13,2,1587,31,35151823.54,35151823.54,4240282.31,4240282.31,563420.67,648869.54,220771.8387,1392249600.0
137,32,141,776,102303,257,4,30,15123,205,35101245.5,35101245.5,8000658.0,554362.56,26535.49,226913.44,35670.45,1464739200.0
27,19,73,592,131600,56,14,63,11136,63,35097082.0,35097082.0,11396516.57,11396516.57,617574.69,69616.99,106858.6825,1438992000.0
11,18,33,460,21351,18,3,51,1134,94,34790133.67,34790133.67,170976449.4,170976449.4,662756.31,406164.72,78079.48936,1382745600.0
24,41,153,417,118423,128,3,54,2631,10,34779820.0,34779820.0,6324756.72,3558750.45,18306.17,212335.6,550941.2,1369872000.0
41,38,56,610,764936,7,2,2,3041,71,34778873.5,34778873.5,48323547.14,48323547.14,28987.34,159001.93,101482.5915,1552867200.0
9,31,91,680,35483,8,2,8,450,21,34673332.0,34673332.0,74786237.38,74786237.38,175850.55,1185711.06,353070.8095,1432425600.0
14,25,78,729,256832,74,8,17,287,53,34554506.75,34554506.75,14659502.57,14659502.57,282040.87,864217.05,148020.9434,1557964800.0
268,206,1619,25360,23296,693,75,25,1954,266,34423219.25,34423219.25,28575702.96,1067753.87,31060.2,682325.79,8655.79,1494374400.0
57,80,731,1996,196123,285,38,27,1208,89,34267459.34,34267459.34,6810103.2,5571212.94,24223.75,240369.89,88562.93258,1480550400.0
39,31,163,1845,28436,104,2,63,1375,43,34171044.5,34171044.5,3383577.61,1505693.98,69997.81,400800.95,176822.814,1519344000.0
163,674,3993,25616,50592,125,26,105,3466,263,34110207.62,34110207.62,4229310.15,3235330.68,224793.73,226249.95,12824.66,1464825600.0
50,189,1080,3340,30117,111,46,25,809,278,33934286.78,33934286.78,24846770.86,180174.67,472781.22,95138.2,2689.14,1567814400.0
40,72,287,3643,39286,117,25,52,3708,284,33905099.52,33905099.52,61440746.69,4360838.57,452268.33,110045.04,15926.78,1338681600.0
7,17,49,553,414882,10,1,40,1126,219,33811746.0,33811746.0,103669796.9,103669796.9,491712.03,104583.27,38176.77,1487635200.0
22,37,78,379,37272,47,5,9,427,21,33318582.6,33318582.6,52148719.09,52148719.09,770120.74,2015700.54,326099.0,1343520000.0
180,427,1664,8063,11087,808,57,32,2261,141,33215008.79,33215008.79,21017295.28,6417010.17,183371.53,1775499.51,48443.33,1408579200.0
9,49,131,884,56509,8,3,3,243,10,33085373.67,33085373.67,10998139.88,10998139.88,62164.59,200539.11,734473.2,1564185600.0
87,97,308,3817,21614,109,3,1,10597,2,33047441.33,33047441.33,22161064.59,4744957.85,40037.67,436358.57,528076.0,1302998400.0
80,624,3024,24382,39333,13,6,3,288,276,33046516.33,33046516.33,28884349.77,28884349.77,758263.06,1214791.64,14364.94,1471564800.0
9,38,91,897,157175,37,5,18,967,79,32893900.0,32893900.0,2862323.432,2862323.432,7298.58,1060781.02,83792.50633,1534896000.0
99,129,334,2209,1794737,421,35,27,11152,30,32588532.4,32588532.4,40549259.2,4542660.59,28332.87,1043017.65,247361.1,1278028800.0
68,126,392,2429,152487,62,15,76,17196,186,32533422.4,32533422.4,14206636.29,14206636.29,318618.71,143496.83,38792.59,1354233600.0
7,69,715,2755,90416,23,5,1,1547,76,32530755.4,32530755.4,39329163.78,39329163.78,42323.88,629450.37,102278.6447,1502582400.0
66,90,298,1089,12917,196,11,10,1440,194,32459598.55,32459598.55,14100455.95,10920345.09,54604.64,496804.61,51327.61,1430179200.0
38,67,274,1441,106909,61,8,2,292,65,32280889.88,32280889.88,4239152.902,4239152.902,1028802.23,1360827.07,120545.7846,1426377600.0
52,96,795,2946,64699,495,6,33,3424,280,31414015.83,31414015.83,7654447.2,1209657.94,599425.21,200793.29,19427.32,1407715200.0
63,21,141,157,365615,62,23,11,11726,12,31372585.87,31372585.87,23882054.6,23882054.6,48680.44,347077.46,397842.0833,1346198400.0
96,129,1255,3361,48850,20,31,3,2905,143,31112805.26,31112805.26,28925750.35,28925750.35,57274.58,142311.75,41146.71,1427932800.0
333,182,1015,3683,205994,36,70,173,18385,279,30962767.6,30962767.6,110564713.5,110564713.5,28211.12,2028.05,390.54,1462752000.0
22,40,246,500,13498,141,7,1,1477,16,30895402.43,30895402.43,4669796.8,5809917.39,288448.92,2455197.31,424703.625,1364342400.0
10,51,646,3773,34094,59,3,24,287,53,30849294.33,30849294.33,5704772.678,5704772.678,40662.68,796744.24,145601.8302,1564617600.0
11,20,35,862,91701,67,11,4,1435,61,30580620.55,30580620.55,28920353.81,28920353.81,19924.59,599242.69,124915.6885,1575936000.0
456,70,1283,1794,271650,85,45,31,22312,277,30188159.07,30188159.07,16861907.11,16861907.11,6904.74,106585.59,3153.99,1417478400.0
88,52,262,1261,152403,144,5,12,6194,128,30166955.8,30166955.8,8099592.66,4169521.91,13921.05,275057.0,56952.13,1523145600.0
85,153,773,4286,18468,272,55,12,979,159,30128382.11,30128382.11,8758631.46,9186779.09,7716.15,2057504.77,38486.66,1372118400.0
41,39,90,360,49419,48,19,28,5903,24,30058654.05,30058654.05,26808305.65,26808305.65,51084.78,1129127.2,316529.5417,1385337600.0
70,415,2054,6171,641563,82,12,141,744,254,29879402.58,29879402.58,102234902.6,102234902.6,210849.62,1188793.01,35035.72,1433289600.0
68,31,125,426,83098,248,71,58,2983,300,29722202.48,29722202.48,17207900.7,5150537.24,115708.14,39990.38,2040.8,1526515200.0
167,111,1039,6019,46614,205,31,35,589,244,29648298.35,29648298.35,18927916.45,731680.53,1029121.21,256491.47,5170.56,1512000000.0
133,54,269,1252,26324,9,20,4,6046,284,29074132.45,29074132.45,123324609.2,123324609.2,11957.33,64800.91,10558.33,1574380800.0
74,743,3643,36450,31500,1050,48,24,5435,283,28954586.56,28954586.56,8383577.68,6452664.49,61492.05,249688.2,6906.29,1290816000.0
55,111,815,2723,11250,100,43,13,800,266,28326651.81,28326651.81,9909113.23,11787592.5,172710.17,1297824.65,40060.94,1410393600.0
61,776,3635,17385,413953,453,17,6,2191,151,28308035.94,28308035.94,1025563.52,3085026.12,12933.23,96487.29,44312.6,1481500800.0
14,62,248,1017,18096,10,3,26,344,76,28272166.67,28272166.67,173505551.3,173505551.3,512761.14,1245928.81,95287.94737,1467417600.0
59,19,114,206,24483,48,15,8,2413,112,27970290.07,27970290.07,23115483.73,23115483.73,1404626.47,588466.17,61770.89,1360195200.0
61,71,114,608,86318,26,2,1,4549,7,27796354.0,27796354.0,45911439.12,45911439.12,53292.21,430773.7,975298.5714,1288915200.0
40,48,114,1383,17109,16,8,26,408,20,27678846.25,27678846.25,32753240.38,32753240.38,7958.8,1894346.92,377746.15,1421971200.0
13,26,78,1459,84023,63,4,31,340,27,27667185.5,27667185.5,8601147.254,8601147.254,28641.65,751566.64,267435.4074,1550620800.0
141,132,528,4329,26135,242,10,61,2354,239,27613888.9,27613888.9,558348.87,3153456.2,15757.18,1023434.96,36408.08,1452124800.0
57,110,713,2406,312311,278,31,74,8687,300,27564814.42,27564814.42,11475344.68,2968222.07,5281.91,139287.71,20184.88,1513036800.0
17,37,179,1351,22094,13,4,7,1833,85,27490886.75,27490886.75,47819205.92,47819205.92,1218408.15,276129.51,93001.09412,1506729600.0
43,110,609,2823,300965,43,18,33,4592,61,27447551.17,27447551.17,30220703.35,30220703.35,52593.21,682198.08,120012.3607,1502323200.0
68,57,421,1464,11995,199,33,6,861,78,27238588.09,27238588.09,20351324.47,8284370.73,257882.01,1810452.63,101576.2821,1348012800.0
74,56,394,1809,145564,728,28,97,16721,292,26885911.07,26885911.07,1799668.34,4222321.28,26001.03,102658.14,9484.82,1351641600.0
40,135,396,3163,49892,194,15,30,6038,191,26725334.4,26725334.4,13236283.68,5897387.69,54941.47,48331.94,50426.87,1345680000.0
50,69,254,2767,71571,185,5,3,4223,248,26574089.2,26574089.2,13720691.66,765962.61,936724.78,85883.0,31565.85,1462060800.0
31,49,63,547,120844,115,4,3,631,23,26461438.75,26461438.75,27202644.52,27202644.52,221840.11,1089394.7,321017.8261,1385251200.0
47,32,87,579,95123,53,1,22,3870,45,26348541.0,26348541.0,50645207.17,50645207.17,209248.55,795610.15,148595.9333,1522627200.0
50,27,96,550,200345,48,4,1,5175,300,26214320.75,26214320.75,81516448.44,81516448.44,44887.53,16361.14,9296.3,1536883200.0
110,121,554,3430,12806,729,82,23,2534,285,26182640.33,26182640.33,27260920.14,2587677.77,250338.65,72879.07,16641.19,1463356800.0
13,26,87,414,14770,3,2,3,1182,53,26058536.0,26058536.0,95180969.0,95180969.0,102876.4,2050347.51,140101.2075,1385683200.0
213,60,207,656,24815,286,66,21,12603,76,25769967.33,25769967.33,4.81,8129338.18,426722.98,242782.36,92024.92105,1387152000.0
9,32,171,960,63476,113,11,7,217,45,25268692.09,25268692.09,4363920.04,4363920.04,416274.53,146085.02,171011.7111,1406419200.0
10,157,446,1953,310437,7,3,1,765,39,25187866.33,25187866.33,182766706.6,182766706.6,19999.06,162687.25,186076.6667,1548720000.0
60,117,599,1685,90487,158,14,18,9253,292,25134265.36,25134265.36,35718264.71,20936708.27,120927.47,100186.28,25316.63,1397347200.0
64,40,179,1481,13883,186,50,12,3100,295,24931233.5,24931233.5,13617533.01,2353030.01,87269.21,33237.66,22065.05,1531612800.0
6,61,359,923,1004428,85,8,26,420,59,24893563.0,24893563.0,7354521.306,7354521.306,187158.64,351904.54,116526.4576,1569196800.0
44,78,573,3671,75184,388,20,49,3841,269,24836336.0,24836336.0,4627004.42,843809.28,36783.34,184889.98,38205.78,1551139200.0
119,56,440,1457,19157,299,24,21,4234,299,24792603.5,24792603.5,1254033.97,1042008.55,577701.83,123417.46,7806.01,1433462400.0
15,36,79,809,17579,46,4,27,240,7,24735418.25,24735418.25,14657135.7,14657135.7,18561.11,1733812.33,802535.0,1522281600.0
49,93,455,3439,99207,85,8,19,1581,57,24511541.38,24511541.38,95402781.65,95402781.65,146569.8,1167925.15,137901.8246,1373414400.0
40,89,371,1593,82301,14,22,2,890,14,24250226.91,24250226.91,68048797.14,68048797.14,90819.03,1003574.79,548641.4286,1501632000.0
45,85,168,2277,37876,552,9,44,4184,261,23926524.89,23926524.89,19676617.88,1328281.4,211626.42,402982.75,23169.75,1478995200.0
52,45,346,627,149388,53,13,6,568,16,23845649.92,23845649.92,28066810.47,28066810.47,1321278.12,917621.79,477453.6875,1376006400.0
20,29,135,1376,311769,77,3,34,1081,102,23772578.67,23772578.67,32867280.29,32867280.29,490052.07,1316467.73,77258.35,1520985600.0
104,88,642,4572,57329,148,22,64,2298,294,23711198.41,23711198.41,7910030.93,3026486.92,85274.7,316621.67,20015.82,1456790400.0
7,76,373,1390,182391,5,2,23,201,25,23556927.5,23556927.5,111044117.8,111044117.8,986966.82,2036457.03,295077.56,1429488000.0
17,32,86,572,12904,26,1,1,815,21,23517615.0,23517615.0,1067205.423,1067205.423,31916.64,897658.17,337787.3333,1561161600.0
38,139,1013,3137,56558,299,25,9,387,65,23504469.96,23504469.96,2078941.03,9554390.96,224441.15,955578.46,110090.0615,1462838400.0
20,21,80,1025,18100,65,16,73,1927,293,23435616.31,23435616.31,26354197.94,26354197.94,456112.47,119720.19,34253.22,1463616000.0
12,41,170,1249,168832,29,2,13,871,19,23369029.0,23369029.0,62063436.62,62063436.62,81112.92,176743.11,325495.2105,1559001600.0
78,41,301,570,88716,74,8,81,981,96,23134532.88,23134532.88,15408474.69,15408474.69,30431.1,508140.81,76441.73958,1462838400.0
16,21,47,309,220523,44,1,37,1684,15,23039270.0,23039270.0,152847859.6,152847859.6,10303.01,643092.72,488947.3333,1357344000.0
182,39,209,1995,28571,387,22,24,5874,249,23015756.59,23015756.59,27723143.08,2291769.31,33387.3,200550.21,35555.23,1547078400.0
109,924,7894,31672,86496,321,20,15,716,288,22982788.2,22982788.2,2478612.49,9483511.57,65941.44,1305504.28,8651.61,1492992000.0
16,65,153,1053,24275,97,4,28,1614,44,22928360.25,22928360.25,33342782.27,33342782.27,31085.64,1753461.61,166808.1818,1384300800.0
49,166,633,5964,851972,66,7,39,4293,296,22916049.43,22916049.43,36254027.32,36254027.32,64756.44,69917.35,3063.62,1434758400.0
90,109,512,9212,68093,518,21,45,11746,292,22825112.1,22825112.1,7274936.0,930585.52,472074.32,25952.44,2161.04,1498608000.0
9,50,113,557,23281,29,1,1,229,57,22816229.0,22816229.0,11734700.83,11734700.83,297323.44,1194232.45,136096.2982,1570924800.0
10,21,109,477,18543,149,9,11,293,52,22659082.33,22659082.33,3351173.59,3351173.59,937119.15,1105773.84,136003.6923,1437609600.0
118,98,837,3062,26516,63,16,64,1164,184,22566812.63,22566812.63,27766765.22,27766765.22,557796.74,889379.31,38141.18,1433635200.0
219,51,140,849,352563,54,37,2,15452,201,22252934.22,22252934.22,58472952.7,58472952.7,31519.56,148855.29,47861.66,1458432000.0
43,73,377,932,21081,43,13,4,1516,85,22229211.54,22229211.54,18569550.49,18569550.49,197965.51,99356.19,91375.11765,1413676800.0
19,25,120,613,37552,14,4,43,694,47,22037042.5,22037042.5,5510872.286,5510872.286,24138.51,1092355.54,150478.4894,1539302400.0
41,43,193,809,413442,41,4,22,7731,191,21975990.0,21975990.0,23424282.12,23424282.12,33844.58,234791.21,39807.09,1518652800.0
79,44,128,488,617907,666,1,35,27879,214,21626003.0,21626003.0,6030573.15,224584.18,85333.29,30441.95,13162.25,1389657600.0
18,154,359,2582,28023,23,29,6,1895,35,21057223.34,21057223.34,10781559.35,10781559.35,8132.44,880482.49,208701.2857,1410998400.0
328,575,4196,20818,25782,1069,77,44,3364,274,21038195.17,21038195.17,11978430.31,1649249.96,76887.85,164193.86,7904.03,1498780800.0
93,50,310,812,30109,383,18,15,5449,222,20818917.17,20818917.17,3377299.05,6216221.7,6175.66,441773.72,43021.41,1400025600.0
40,62,367,1918,21953,237,13,3,2064,49,20793970.08,20793970.08,5645944.0,5645944.0,81217.77,206054.65,151598.1429,1433548800.0
11,37,72,715,22412,69,12,10,1254,59,20684467.67,20684467.67,36967344.0,36967344.0,173826.67,320564.37,125391.0,1416614400.0
12,59,120,784,39963,55,9,3,471,31,20479712.0,20479712.0,10181969.38,10181969.38,142529.51,1632654.04,237963.9677,1367366400.0
62,46,520,1195,35016,130,27,2,2107,120,20367468.07,20367468.07,2912085.59,2912085.59,100877.24,216722.7,64163.76,1407542400.0
24,28,104,510,21332,63,13,1,637,13,19955523.38,19955523.38,11411946.75,11411946.75,59209.84,660320.49,524186.3077,1544572800.0
24,17,72,1026,13603,7,1,4,1202,78,19943361.0,19943361.0,33398056.0,33398056.0,66381.69,541911.53,99698.57692,1565308800.0
39,74,199,1320,740150,88,3,14,562,43,19882847.0,19882847.0,39210797.44,39210797.44,363500.52,1019225.63,174778.5116,1460332800.0
27,22,96,291,15701,5,10,8,1593,40,19503409.5,19503409.5,79993611.8,79993611.8,418160.53,592213.74,181918.75,1321401600.0
24,207,2026,5812,382288,90,13,1,344,170,19434553.92,19434553.92,18510568.18,18510568.18,172368.89,1278221.97,53023.84,1506211200.0
